IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.217.159.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,4.15
8.219.124.227,2082,2082,false,SIN,Asia Pacific,Singapore,13,4.15
8.217.159.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,4.15
47.243.162.49,2087,2087,true,HKG,Asia Pacific,Hong Kong,50,4.15
47.74.9.174,2053,2053,true,NRT,Asia Pacific,Tokyo,84,4.14
8.222.252.150,2096,2096,true,SIN,Asia Pacific,Singapore,46,4.14
47.74.5.150,2087,2087,true,NRT,Asia Pacific,Tokyo,101,4.14
47.245.118.70,2053,2053,true,SIN,Asia Pacific,Singapore,61,4.14
47.236.114.167,2083,2083,true,SIN,Asia Pacific,Singapore,81,4.14
47.236.112.218,443,443,true,SIN,Asia Pacific,Singapore,58,4.13
47.236.130.95,2087,2087,true,SIN,Asia Pacific,Singapore,38,4.13
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,33,4.13
8.217.149.28,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,4.12
47.91.149.178,8443,0,false,HKG,Asia Pacific,Hong Kong,38,4.12
8.209.242.25,8080,8080,false,NRT,Asia Pacific,Tokyo,95,4.12
47.242.171.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,59,4.12
8.219.213.84,8880,8880,false,SIN,Asia Pacific,Singapore,89,4.12
8.218.207.169,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,4.11
8.218.156.91,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,4.11
47.245.107.174,8080,8080,false,SIN,Asia Pacific,Singapore,8,4.11
8.217.193.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,4.10
47.91.16.198,2083,2083,true,NRT,Asia Pacific,Tokyo,116,4.10
47.243.107.148,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,4.10
47.91.17.102,2082,2082,false,NRT,Asia Pacific,Tokyo,74,4.10
8.219.142.191,2087,2087,true,SIN,Asia Pacific,Singapore,62,4.10
47.236.75.113,8443,8443,true,SIN,Asia Pacific,Singapore,77,4.10
8.218.204.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,4.10
47.236.150.109,2082,2082,false,SIN,Asia Pacific,Singapore,33,4.10
47.236.4.129,80,80,false,SIN,Asia Pacific,Singapore,99,4.09
47.245.40.161,2083,2083,true,NRT,Asia Pacific,Tokyo,142,4.09
8.222.252.150,8880,8880,false,SIN,Asia Pacific,Singapore,10,4.09
47.76.49.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,4.09
8.218.2.181,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,4.09
47.245.41.84,8880,8880,false,NRT,Asia Pacific,Tokyo,91,4.08
47.245.108.213,2087,2087,true,SIN,Asia Pacific,Singapore,54,4.08
47.236.4.129,2082,2082,false,SIN,Asia Pacific,Singapore,25,4.08
47.236.113.184,443,443,true,SIN,Asia Pacific,Singapore,101,4.08
8.219.210.226,2053,2053,true,SIN,Asia Pacific,Singapore,133,4.08
8.219.72.50,2087,2087,true,SIN,Asia Pacific,Singapore,28,4.08
8.219.78.1,2096,2096,true,SIN,Asia Pacific,Singapore,81,4.08
47.236.85.11,8443,443,true,SIN,Asia Pacific,Singapore,117,4.08
8.219.230.254,8080,8080,false,SIN,Asia Pacific,Singapore,3,4.07
8.209.243.172,2082,2082,false,NRT,Asia Pacific,Tokyo,77,4.07
8.218.18.132,2087,2087,true,HKG,Asia Pacific,Hong Kong,82,4.07
8.210.9.129,80,80,false,HKG,Asia Pacific,Hong Kong,53,4.07
8.222.138.164,80,80,false,SIN,Asia Pacific,Singapore,37,4.07
47.245.41.84,2052,2052,false,NRT,Asia Pacific,Tokyo,72,4.07
47.236.75.113,80,80,false,SIN,Asia Pacific,Singapore,10,4.06
47.236.144.48,2095,2095,false,SIN,Asia Pacific,Singapore,34,4.06
8.218.127.249,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,4.06
8.209.214.157,2096,2096,true,NRT,Asia Pacific,Tokyo,89,4.06
47.236.11.84,8880,8880,false,SIN,Asia Pacific,Singapore,12,4.06
8.219.238.145,8880,8880,false,SIN,Asia Pacific,Singapore,57,4.06
8.219.73.188,2087,2087,true,SIN,Asia Pacific,Singapore,53,4.06
47.245.37.94,8880,8880,false,NRT,Asia Pacific,Tokyo,80,4.06
8.222.208.38,8080,8080,false,SIN,Asia Pacific,Singapore,9,4.05
8.209.212.5,2082,2082,false,NRT,Asia Pacific,Tokyo,85,4.05
8.218.65.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,4.05
8.217.221.165,80,80,false,HKG,Asia Pacific,Hong Kong,41,4.05
47.245.107.174,8443,8443,true,SIN,Asia Pacific,Singapore,42,4.05
8.219.237.250,80,80,false,SIN,Asia Pacific,Singapore,9,4.04
8.219.98.13,2095,2095,false,SIN,Asia Pacific,Singapore,23,4.04
8.222.252.150,2086,2086,false,SIN,Asia Pacific,Singapore,5,4.04
8.219.170.58,2053,2053,true,SIN,Asia Pacific,Singapore,59,4.04
47.74.5.150,2087,2087,true,NRT,Asia Pacific,Tokyo,202,4.03
47.74.13.239,2083,2083,true,NRT,Asia Pacific,Tokyo,160,4.03
8.219.141.174,2052,2052,false,SIN,Asia Pacific,Singapore,30,4.03
47.236.94.109,2053,2053,true,SIN,Asia Pacific,Singapore,115,4.03
47.74.11.101,8080,8080,false,NRT,Asia Pacific,Tokyo,78,4.03
8.209.243.172,2096,2096,true,NRT,Asia Pacific,Tokyo,82,4.03
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,4.03
47.74.27.94,2095,2095,false,NRT,Asia Pacific,Tokyo,76,4.03
8.217.248.220,2096,2096,true,HKG,Asia Pacific,Hong Kong,107,4.02
47.236.19.51,8880,8880,false,SIN,Asia Pacific,Singapore,22,4.02
8.219.230.254,8880,8880,false,SIN,Asia Pacific,Singapore,7,4.02
8.222.227.191,2052,2052,false,SIN,Asia Pacific,Singapore,27,4.02
8.218.110.180,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,4.02
8.209.200.73,2086,2086,false,NRT,Asia Pacific,Tokyo,76,4.02
47.76.33.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,4.02
47.236.83.239,2082,2082,false,SIN,Asia Pacific,Singapore,11,4.02
47.242.181.215,80,80,false,HKG,Asia Pacific,Hong Kong,53,4.02
8.218.142.253,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,4.01
8.219.122.96,8880,8880,false,SIN,Asia Pacific,Singapore,6,4.01
47.236.4.129,8080,8080,false,SIN,Asia Pacific,Singapore,99,4.01
8.218.100.120,8080,80,false,HKG,Asia Pacific,Hong Kong,50,4.01
47.236.97.90,2083,2083,true,SIN,Asia Pacific,Singapore,107,4.01
47.74.11.9,2052,2052,false,NRT,Asia Pacific,Tokyo,75,4.01
47.74.22.171,8443,8443,true,NRT,Asia Pacific,Tokyo,130,4.01
8.222.157.86,443,443,true,SIN,Asia Pacific,Singapore,120,4.00
8.219.174.142,8880,8880,false,SIN,Asia Pacific,Singapore,18,4.00
47.236.5.223,2095,2095,false,SIN,Asia Pacific,Singapore,262,4.00
47.236.83.239,2053,2053,true,SIN,Asia Pacific,Singapore,41,4.00
47.74.27.211,80,80,false,NRT,Asia Pacific,Tokyo,83,4.00
8.210.192.93,2086,2086,false,HKG,Asia Pacific,Hong Kong,57,4.00
8.218.207.169,2086,0,false,HKG,Asia Pacific,Hong Kong,67,4.00
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,7,4.00
47.91.20.105,80,80,false,NRT,Asia Pacific,Tokyo,80,4.00
47.245.33.158,8443,8443,true,NRT,Asia Pacific,Tokyo,220,4.00
8.218.143.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,3.99
47.91.21.149,8880,8880,false,NRT,Asia Pacific,Tokyo,76,3.99
8.218.142.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,3.99
8.209.243.172,2083,2083,true,NRT,Asia Pacific,Tokyo,129,3.98
47.74.5.150,2083,2083,true,NRT,Asia Pacific,Tokyo,134,3.98
8.219.154.107,2095,2095,false,SIN,Asia Pacific,Singapore,8,3.98
8.209.212.5,80,80,false,NRT,Asia Pacific,Tokyo,81,3.98
47.74.13.200,2096,2096,true,NRT,Asia Pacific,Tokyo,129,3.98
47.243.162.49,80,80,false,HKG,Asia Pacific,Hong Kong,42,3.98
47.74.26.131,80,80,false,NRT,Asia Pacific,Tokyo,100,3.97
8.209.248.161,2087,2087,true,NRT,Asia Pacific,Tokyo,121,3.97
8.209.215.247,2086,2086,false,NRT,Asia Pacific,Tokyo,76,3.97
47.243.162.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,3.97
47.245.37.98,2096,2096,true,NRT,Asia Pacific,Tokyo,177,3.97
8.219.167.113,80,80,false,SIN,Asia Pacific,Singapore,30,3.97
8.209.200.73,8880,8880,false,NRT,Asia Pacific,Tokyo,75,3.97
47.245.115.6,2082,2082,false,SIN,Asia Pacific,Singapore,6,3.96
8.209.212.5,8080,8080,false,NRT,Asia Pacific,Tokyo,86,3.96
8.209.243.99,80,80,false,NRT,Asia Pacific,Tokyo,77,3.95
8.218.18.235,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,3.95
47.91.16.214,2086,2086,false,NRT,Asia Pacific,Tokyo,73,3.95
47.91.31.231,2082,2082,false,NRT,Asia Pacific,Tokyo,84,3.95
8.222.160.61,2086,2086,false,SIN,Asia Pacific,Singapore,11,3.95
8.218.142.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,3.95
47.245.113.12,2052,2052,false,SIN,Asia Pacific,Singapore,18,3.95
8.209.246.24,8443,8443,true,NRT,Asia Pacific,Tokyo,198,3.94
8.209.200.73,2087,2087,true,NRT,Asia Pacific,Tokyo,113,3.94
8.219.240.160,8443,8443,true,SIN,Asia Pacific,Singapore,52,3.93
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,34,3.93
47.76.168.152,443,443,true,HKG,Asia Pacific,Hong Kong,43,3.93
47.245.38.233,2053,2053,true,NRT,Asia Pacific,Tokyo,76,3.93
8.210.65.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,48,3.92
47.236.75.113,2083,2083,true,SIN,Asia Pacific,Singapore,115,3.92
8.219.126.3,80,80,false,SIN,Asia Pacific,Singapore,9,3.92
47.74.11.219,2052,2052,false,NRT,Asia Pacific,Tokyo,75,3.92
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,9,3.92
47.236.83.239,2083,2083,true,SIN,Asia Pacific,Singapore,66,3.92
47.91.3.179,2083,2083,true,NRT,Asia Pacific,Tokyo,86,3.92
8.209.215.247,2095,2095,false,NRT,Asia Pacific,Tokyo,90,3.91
47.245.114.163,2095,2095,false,SIN,Asia Pacific,Singapore,4,3.91
8.219.50.180,8443,8443,true,SIN,Asia Pacific,Singapore,9,3.91
47.245.114.163,2052,2052,false,SIN,Asia Pacific,Singapore,28,3.91
8.210.107.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,3.91
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,46,3.91
47.91.14.47,2096,2096,true,NRT,Asia Pacific,Tokyo,89,3.90
47.236.7.13,8443,8443,true,SIN,Asia Pacific,Singapore,112,3.90
8.218.188.129,80,80,false,HKG,Asia Pacific,Hong Kong,41,3.90
8.222.211.124,2083,2083,true,SIN,Asia Pacific,Singapore,103,3.89
8.209.212.5,2052,2052,false,NRT,Asia Pacific,Tokyo,74,3.89
8.210.9.129,443,443,true,HKG,Asia Pacific,Hong Kong,35,3.89
47.242.181.215,443,443,true,HKG,Asia Pacific,Hong Kong,60,3.89
47.76.33.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,72,3.88
47.236.148.174,2082,2082,false,SIN,Asia Pacific,Singapore,11,3.87
8.217.250.222,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,3.87
47.74.11.219,2083,2083,true,NRT,Asia Pacific,Tokyo,107,3.87
47.91.25.66,2083,2083,true,NRT,Asia Pacific,Tokyo,109,3.87
47.236.65.177,2096,2096,true,SIN,Asia Pacific,Singapore,126,3.87
8.210.101.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,3.87
8.219.77.222,2082,2082,false,SIN,Asia Pacific,Singapore,6,3.87
47.236.83.239,2096,2096,true,SIN,Asia Pacific,Singapore,61,3.86
8.219.255.171,2082,2082,false,SIN,Asia Pacific,Singapore,48,3.86
8.219.66.156,80,80,false,SIN,Asia Pacific,Singapore,8,3.86
8.218.18.132,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,3.86
8.222.255.15,2087,2087,true,SIN,Asia Pacific,Singapore,77,3.86
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,3.86
8.210.151.69,2095,2095,false,HKG,Asia Pacific,Hong Kong,34,3.86
8.222.164.44,2053,2053,true,SIN,Asia Pacific,Singapore,161,3.85
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,3.85
47.236.116.208,2052,2052,false,SIN,Asia Pacific,Singapore,17,3.85
8.217.193.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,3.84
47.236.121.7,2095,2095,false,SIN,Asia Pacific,Singapore,31,3.84
8.218.65.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,3.84
8.222.229.22,2082,2082,false,SIN,Asia Pacific,Singapore,8,3.84
47.91.14.47,8443,8443,true,NRT,Asia Pacific,Tokyo,92,3.84
47.91.21.149,2086,2086,false,NRT,Asia Pacific,Tokyo,94,3.84
8.218.65.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,3.83
47.243.161.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,51,3.83
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,60,3.82
8.219.152.195,8443,8443,true,SIN,Asia Pacific,Singapore,111,3.82
8.219.156.148,8080,8080,false,SIN,Asia Pacific,Singapore,9,3.82
8.209.243.172,2053,2053,true,NRT,Asia Pacific,Tokyo,85,3.82
8.219.153.44,2096,2096,true,SIN,Asia Pacific,Singapore,85,3.82
47.236.119.253,2083,2083,true,SIN,Asia Pacific,Singapore,43,3.82
8.219.249.38,2086,2086,false,SIN,Asia Pacific,Singapore,24,3.82
8.218.22.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,89,3.82
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,78,3.82
47.236.7.13,8880,8880,false,SIN,Asia Pacific,Singapore,236,3.81
8.210.3.24,8880,8880,false,HKG,Asia Pacific,Hong Kong,238,3.81
47.236.4.129,2087,2087,true,SIN,Asia Pacific,Singapore,84,3.81
47.236.104.11,2096,2096,true,SIN,Asia Pacific,Singapore,70,3.81
47.245.115.6,8880,8880,false,SIN,Asia Pacific,Singapore,15,3.80
47.236.85.11,8443,443,true,SIN,Asia Pacific,Singapore,115,3.80
8.218.3.12,2053,2053,true,HKG,Asia Pacific,Hong Kong,90,3.80
47.76.80.72,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,3.79
8.222.193.65,8443,8443,true,SIN,Asia Pacific,Singapore,56,3.79
47.245.39.28,2053,2053,true,NRT,Asia Pacific,Tokyo,139,3.79
8.217.250.5,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,3.79
8.218.105.223,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,3.77
47.76.37.57,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,3.77
47.91.3.135,2086,2086,false,NRT,Asia Pacific,Tokyo,78,3.77
8.210.119.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,3.77
8.222.144.219,2083,2083,true,SIN,Asia Pacific,Singapore,93,3.77
47.91.21.127,2086,2086,false,NRT,Asia Pacific,Tokyo,77,3.77
47.242.17.250,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,3.77
47.74.13.94,2052,2052,false,NRT,Asia Pacific,Tokyo,83,3.77
8.222.221.90,2087,2087,true,SIN,Asia Pacific,Singapore,54,3.77
47.245.113.12,8080,8080,false,SIN,Asia Pacific,Singapore,5,3.76
8.222.224.162,8080,8080,false,SIN,Asia Pacific,Singapore,12,3.76
47.91.21.107,8880,8880,false,NRT,Asia Pacific,Tokyo,88,3.76
8.210.117.18,2053,2053,true,HKG,Asia Pacific,Hong Kong,100,3.76
8.210.101.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,3.76
47.245.107.174,443,443,true,SIN,Asia Pacific,Singapore,32,3.76
47.236.87.206,2087,2087,true,SIN,Asia Pacific,Singapore,48,3.76
8.217.149.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,3.76
47.74.15.117,2052,2052,false,NRT,Asia Pacific,Tokyo,78,3.75
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,27,3.75
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,48,3.75
47.243.161.235,80,80,false,HKG,Asia Pacific,Hong Kong,45,3.75
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,3.75
8.222.197.251,8880,8880,false,SIN,Asia Pacific,Singapore,27,3.75
47.76.33.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,75,3.75
8.209.200.73,2052,2052,false,NRT,Asia Pacific,Tokyo,87,3.74
8.218.48.92,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,3.73
47.236.150.109,2095,2095,false,SIN,Asia Pacific,Singapore,43,3.73
8.209.200.73,2082,2082,false,NRT,Asia Pacific,Tokyo,82,3.73
8.219.134.117,2087,2087,true,SIN,Asia Pacific,Singapore,40,3.73
47.236.15.73,8880,8880,false,SIN,Asia Pacific,Singapore,19,3.72
8.218.143.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,40,3.72
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,3.72
8.210.55.134,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,3.72
8.217.159.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,3.72
47.245.113.12,2082,2082,false,SIN,Asia Pacific,Singapore,21,3.72
8.210.65.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,3.71
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,34,3.71
8.218.65.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,3.70
47.236.83.239,8080,8080,false,SIN,Asia Pacific,Singapore,30,3.70
47.91.21.127,2087,2087,true,NRT,Asia Pacific,Tokyo,103,3.70
47.76.146.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,95,3.70
47.236.97.90,2086,2086,false,SIN,Asia Pacific,Singapore,28,3.70
8.219.98.13,8880,8880,false,SIN,Asia Pacific,Singapore,18,3.70
8.219.102.252,2087,2087,true,SIN,Asia Pacific,Singapore,71,3.70
47.236.7.246,8443,8443,true,SIN,Asia Pacific,Singapore,26,3.69
47.91.20.105,8080,8080,false,NRT,Asia Pacific,Tokyo,78,3.69
47.245.33.158,8880,8880,false,NRT,Asia Pacific,Tokyo,82,3.69
